
;0～99をABLと基本的に連動させる
465,区间执行次数／战斗演练,
466,区间执行次数／魔法训练,
467,区间执行次数／厨师担当,
468,区间执行次数／触手刺激搾乳
469,区间执行次数／图书馆

	;～599,魔界に来ての経験・Ｈ以外,
	;～549,事件,
	;500,個室割り当て,
	;501,宿舍分配,
	;502,衣服補修,
	;503,更改发型,
	;504,彩色隐形眼镜,
	;505,浴池,
	;506,家庭浴池,
	;507,大浴场,
	;508,夕食,

	;～599,アイテム,
	;550,营养饮料,
	;551,花草茶,
	;552,家畜管理标签,



	;～799,あなた調教を受けた経験,
	;～649,全般,
	;600,灵力吸收,
	;601,魔力吸收,
602,等级下降,
603,灵力为零,
	;604,魔力ゼロ,
605,肉体改造,
606,出产,
	;607,灵力注入,
	;608,魔力注入,
	;609,简易催眠,
	;610,洗脑,
611,被看见全裸,
	;612,挠痒,
	;613,抚摸肚子,
	;614,舔舐耳,
	;615,舔舐腋,
	;616,舔舐脸,
	;617,眼罩,
	;618,口枷,
	;619,时间压缩,
	;620,阴茎尺寸,
	;621,シャイニングちんぽ,
	;622,ゲーミングちんぽ,



	;～699,欧派,
650,乳房被看见,
651,被看见乳头,
	;652,揉胸,
	;653,生乳揉み,
	;654,ローション乳揉み,
	;655,乳首弄り,
	;656,舔舐胸,
	;657,吸奶,
	;658,母乳吸い,
	;659,乳マッサージ,
	;660,乳头跳蛋,
	;661,乳头吸引器,
662,搾乳器,
	;663,搾乳触手,
664,母乳料理,
665,膨乳,

	;～719,栗子,
700,被看见阴蒂,
	;701,クリ弄り,
	;702,クリ舐め,
	;703,阴蒂跳蛋,
	;704,阴蒂吸引器,

	;～739,膣,
720,膣被看见,
	;721,膣触れ,
	;722,Ｖ舔舐,
	;723,Ｖ指插入,
	;724,震动棒,

	;～759,アナル・尻,
740,肛门被看见,
	;741,アナル触れ,
	;742,尻爱抚,
	;743,Ａ舔舐,
	;744,Ａ指插入,
	;745,肛用震动棒,

	;～799,アイテム,
	;780,媚药,

	;～819,体位,その体位をやったかなのでＶＡ一緒でよさげ
	;800,正常位,
	;801,后背位,
	;802,对面坐位,
	;803,背面坐位,
	;804,骑乘位,
	;805,对面立位,
	;806,背面立位,
	;807,强制骑乘位,

	;～839,奉仕,
	;820,素股,
	;821,口交,
	;822,深喉,
	;823,乳交,
	;824,强制乳交,
	;825,纵乳交,
	;826,强制纵乳交,
	;827,手淫,
	;828,授乳手交,

	;～869,触手,
	;840,触手揉胸,
	;841,触手榨乳,
	;842,包乳花瓣搾乳触手,
	;843,透明杯状搾乳触手,
	;844,榨乳蠕虫触手,
	;845,触手Ｖ插入,
	;846,触手Ａ插入,
	;847,触手强制乳交,
	;848,触手口交,
	;849,触手深喉,
	;850,刷子触手,
	;851,触手拘束,
	;852,触手遮眼,
	;853,触手吸吮阴蒂,
	;854,触手耳奸,
	;855,触手强制手交,
	;856,吸引搾乳触手
	;857,乳腺侵入触手

	;～899,拘束,
	;870,番号合わせ,
	;871,拘束／站立柱,
	;872,拘束／坐立柱,
	;873,拘束／打桩机,
	;874,拘束／搾乳台,
	;875,拘束／吊索,
	;876,拘束／十字架,
	;877,拘束／Ｘ字,
	;878,拘束／手铐屈脚,
	;879,拘束／束缚带,
	;880,拘束／床上仰卧,
	;881,拘束／床上俯卧,
	;882,拘束／麻绳,
	;883,拘束／龟甲缚,
	;884,拘束／触手,
	;885,拘束／下半身填壁乳,



;1000～1999　調教コマンド実行回数
;1010,揉胸　とか,
;そのうち廃止



